run,scenario,input_mib,round,seconds,mib_per_s
1785540000,chunked4/ascii,16,1,0.0060412879999999997,2648.4480119633995
1785540000,lexer_all/ascii,16,2,0.020256643000000001,789.86617838396717
1785540000,lexer_all/source,16,2,0.021295116999999999,751.34787979777741
1785540000,chunked1/ascii,16,2,0.021154897999999998,756.32778722442151
1785540000,chunked4/ascii,16,2,0.0061323769999999996,2609.1085387115536
1785540000,chunked1/source,16,2,0.021850844000000001,732.23903882136563
1785540000,chunked8/ascii,16,2,0.0032491529999999999,4924.3717342022182
1785540000,chunked4/source,16,2,0.0058991089999999996,2712.2809576828649
1785540000,chunked8/source,16,2,0.003220423,4968.3041662525711
1785540000,chunked2/ascii,16,2,0.011731627999999999,1363.8377549389004
1785540000,chunked2/source,16,2,0.011575937999999999,1382.1809522472915
1785540000,chunked4/ascii,16,3,0.0057862399999999998,2765.1872707143743
1785540000,lexer_all/ascii,16,3,0.020364101999999999,785.6981463409652
